,Output_gene,Input_gene,Func_sim_score,Func_assoc_terms,Pheno_sim_score,Pheno_assoc_terms,Gene_Gene_hit
140,PASK,NHLRC1,0.3025210084033613,"['positive regulation of nitrogen compound metabolic process', 'phosphotransferase activity, alcohol group as acceptor', 'positive regulation of cellular protein metabolic process', 'glucan metabolic process', 'catalytic activity, acting on a protein', 'cellular macromolecule metabolic process', 'localization', 'carbohydrate metabolic process', 'cellular protein metabolic process', 'cellular biosynthetic process', 'phosphate-containing compound metabolic process', 'organic substance biosynthetic process', 'oxidation-reduction process', 'kinase activity', 'glucan biosynthetic process', 'polysaccharide biosynthetic process', 'cellular carbohydrate biosynthetic process', 'regulation of macromolecule metabolic process', 'macromolecule biosynthetic process', 'gene expression', 'positive regulation of cellular metabolic process', 'carbohydrate biosynthetic process', 'protein metabolic process', 'macromolecule modification', 'cellular macromolecule biosynthetic process', 'catalytic activity', 'phosphorylation', 'polysaccharide metabolic process', 'macromolecule metabolic process', 'regulation of gene expression', 'cellular glucan metabolic process', 'biological regulation', 'nitrogen compound metabolic process', 'protein modification process', 'regulation of localization', 'cellular metabolic process', 'transferase activity', 'positive regulation of metabolic process', 'cellular process', 'protein kinase activity', 'regulation of cellular process', 'regulation of nitrogen compound metabolic process', 'cellular protein modification process', 'phosphorus metabolic process', 'generation of precursor metabolites and energy', 'regulation of cellular metabolic process', 'positive regulation of protein metabolic process', 'regulation of protein metabolic process', 'positive regulation of biological process', 'biosynthetic process', 'binding', 'transferase activity, transferring phosphorus-containing groups', 'glycogen metabolic process', 'positive regulation of macromolecule metabolic process', 'organonitrogen compound metabolic process', 'primary metabolic process', 'ion binding', 'glycogen biosynthetic process', 'positive regulation of cellular process', 'energy derivation by oxidation of organic compounds', 'cellular polysaccharide metabolic process', 'regulation of primary metabolic process', 'energy reserve metabolic process', 'cellular carbohydrate metabolic process', 'regulation of biological process', 'cellular polysaccharide biosynthetic process', 'protein phosphorylation', 'metabolic process', 'protein binding', 'organic substance metabolic process', 'regulation of cellular protein metabolic process', 'regulation of metabolic process']",,,
222,UBE2H,NHLRC1,,,,,1.0
249,PSMC3,EPM2A,,,,,1.0
98,RASSF5,NHLRC1,0.3790849673202614,"['protein modification by small protein conjugation or removal', 'positive regulation of nitrogen compound metabolic process', 'protein ubiquitination', 'positive regulation of cellular protein metabolic process', 'regulation of protein localization', 'cellular macromolecule metabolic process', 'localization', 'cellular protein metabolic process', 'protein localization', 'cellular macromolecule localization', 'protein modification by small protein conjugation', 'regulation of macromolecule metabolic process', 'protein metabolic process', 'regulation of protein modification by small protein conjugation or removal', 'positive regulation of cellular metabolic process', 'regulation of cellular protein localization', 'cellular protein localization', 'regulation of protein modification process', 'metal ion binding', 'macromolecule modification', 'response to stimulus', 'macromolecule metabolic process', 'biological regulation', 'nitrogen compound metabolic process', 'macromolecule localization', 'protein modification process', 'cation binding', 'regulation of localization', 'regulation of protein ubiquitination', 'cellular metabolic process', 'cellular localization', 'positive regulation of protein modification process', 'positive regulation of protein modification by small protein conjugation or removal', 'positive regulation of metabolic process', 'cellular process', 'regulation of cellular process', 'regulation of nitrogen compound metabolic process', 'cellular protein modification process', 'positive regulation of protein ubiquitination', 'regulation of cellular metabolic process', 'positive regulation of protein metabolic process', 'regulation of protein metabolic process', 'regulation of cellular localization', 'positive regulation of biological process', 'binding', 'positive regulation of macromolecule metabolic process', 'organonitrogen compound metabolic process', 'primary metabolic process', 'ion binding', 'positive regulation of cellular process', 'regulation of primary metabolic process', 'cellular response to stimulus', 'regulation of biological process', 'metabolic process', 'protein binding', 'organic substance metabolic process', 'regulation of cellular protein metabolic process', 'regulation of metabolic process']",,,
99,RBBP6,NHLRC1,0.3114754098360656,"['protein modification by small protein conjugation or removal', 'protein ubiquitination', 'catalytic activity, acting on a protein', 'cellular macromolecule metabolic process', 'ubiquitin-protein transferase activity', 'cellular response to stress', 'cellular protein metabolic process', 'cellular biosynthetic process', 'organic substance biosynthetic process', 'response to stress', 'protein catabolic process', 'protein modification by small protein conjugation', 'protein polyubiquitination', 'proteolysis involved in cellular protein catabolic process', 'organonitrogen compound catabolic process', 'regulation of macromolecule metabolic process', 'macromolecule biosynthetic process', 'gene expression', 'protein metabolic process', 'proteolysis', 'metal ion binding', 'ubiquitin-dependent protein catabolic process', 'response to stimulus', 'macromolecule modification', 'catalytic activity', 'cellular macromolecule biosynthetic process', 'macromolecule catabolic process', 'macromolecule metabolic process', 'cellular catabolic process', 'cellular macromolecule catabolic process', 'biological regulation', 'nitrogen compound metabolic process', 'protein modification process', 'cellular metabolic process', 'cation binding', 'cellular protein catabolic process', 'transferase activity', 'modification-dependent protein catabolic process', 'cellular process', 'regulation of cellular process', 'cellular protein modification process', 'regulation of cellular metabolic process', 'catabolic process', 'organic substance catabolic process', 'biosynthetic process', 'modification-dependent macromolecule catabolic process', 'binding', 'organonitrogen compound metabolic process', 'primary metabolic process', 'ion binding', 'cellular response to stimulus', 'regulation of biological process', 'ubiquitin-like protein transferase activity', 'metabolic process', 'protein binding', 'organic substance metabolic process', 'regulation of metabolic process']",,,
81,RCHY1,NHLRC1,0.42857142857142855,"['protein modification by small protein conjugation or removal', 'positive regulation of nitrogen compound metabolic process', 'positive regulation of cellular protein metabolic process', 'protein ubiquitination', 'catalytic activity, acting on a protein', 'cellular macromolecule metabolic process', 'ubiquitin-protein transferase activity', 'proteasomal protein catabolic process', 'cellular protein metabolic process', 'cellular response to stress', 'cellular biosynthetic process', 'organic substance biosynthetic process', 'response to stress', 'protein catabolic process', 'protein modification by small protein conjugation', 'proteolysis involved in cellular protein catabolic process', 'organonitrogen compound catabolic process', 'regulation of macromolecule metabolic process', 'macromolecule biosynthetic process', 'protein metabolic process', 'positive regulation of cellular metabolic process', 'regulation of protein modification by small protein conjugation or removal', 'proteolysis', 'regulation of protein modification process', 'metal ion binding', 'ubiquitin-dependent protein catabolic process', 'response to stimulus', 'macromolecule modification', 'catalytic activity', 'cellular macromolecule biosynthetic process', 'proteasome-mediated ubiquitin-dependent protein catabolic process', 'macromolecule catabolic process', 'cellular catabolic process', 'macromolecule metabolic process', 'cellular macromolecule catabolic process', 'biological regulation', 'nitrogen compound metabolic process', 'protein modification process', 'cellular metabolic process', 'cation binding', 'cellular protein catabolic process', 'regulation of protein ubiquitination', 'positive regulation of protein modification process', 'positive regulation of protein modification by small protein conjugation or removal', 'transferase activity', 'positive regulation of metabolic process', 'cellular process', 'modification-dependent protein catabolic process', 'regulation of cellular process', 'regulation of nitrogen compound metabolic process', 'cellular protein modification process', 'positive regulation of protein ubiquitination', 'regulation of protein metabolic process', 'positive regulation of protein metabolic process', 'regulation of cellular metabolic process', 'catabolic process', 'positive regulation of biological process', 'organic substance catabolic process', 'biosynthetic process', 'modification-dependent macromolecule catabolic process', 'binding', 'positive regulation of macromolecule metabolic process', 'organonitrogen compound metabolic process', 'primary metabolic process', 'ion binding', 'positive regulation of cellular process', 'regulation of primary metabolic process', 'cellular response to stimulus', 'regulation of biological process', 'ubiquitin-like protein transferase activity', 'metabolic process', 'protein binding', 'organic substance metabolic process', 'regulation of cellular protein metabolic process', 'regulation of metabolic process']",,,
82,RNF111,NHLRC1,0.34615384615384615,"['protein modification by small protein conjugation or removal', 'positive regulation of nitrogen compound metabolic process', 'protein ubiquitination', 'positive regulation of cellular protein metabolic process', 'catalytic activity, acting on a protein', 'cellular macromolecule metabolic process', 'ubiquitin-protein transferase activity', 'cellular response to stress', 'cellular protein metabolic process', 'cellular biosynthetic process', 'organic substance biosynthetic process', 'response to stress', 'protein modification by small protein conjugation', 'protein polyubiquitination', 'regulation of macromolecule metabolic process', 'macromolecule biosynthetic process', 'gene expression', 'positive regulation of cellular metabolic process', 'protein metabolic process', 'regulation of protein modification by small protein conjugation or removal', 'regulation of protein modification process', 'metal ion binding', 'macromolecule modification', 'response to stimulus', 'cellular macromolecule biosynthetic process', 'catalytic activity', 'macromolecule metabolic process', 'regulation of gene expression', 'biological regulation', 'nitrogen compound metabolic process', 'protein modification process', 'cellular metabolic process', 'cation binding', 'positive regulation of protein modification process', 'regulation of protein ubiquitination', 'positive regulation of protein modification by small protein conjugation or removal', 'transferase activity', 'positive regulation of metabolic process', 'cellular process', 'regulation of cellular process', 'regulation of nitrogen compound metabolic process', 'cellular protein modification process', 'positive regulation of protein ubiquitination', 'regulation of cellular metabolic process', 'regulation of protein metabolic process', 'positive regulation of protein metabolic process', 'positive regulation of biological process', 'biosynthetic process', 'binding', 'positive regulation of macromolecule metabolic process', 'organonitrogen compound metabolic process', 'primary metabolic process', 'ion binding', 'positive regulation of cellular process', 'regulation of primary metabolic process', 'cellular response to stimulus', 'regulation of biological process', 'ubiquitin-like protein transferase activity', 'metabolic process', 'protein binding', 'organic substance metabolic process', 'regulation of cellular protein metabolic process', 'regulation of metabolic process']",,,
73,RNF122,NHLRC1,0.31756756756756754,"['protein modification by small protein conjugation or removal', 'protein ubiquitination', 'catalytic activity, acting on a protein', 'cellular macromolecule metabolic process', 'ubiquitin-protein transferase activity', 'proteasomal protein catabolic process', 'cellular protein metabolic process', 'protein catabolic process', 'protein modification by small protein conjugation', 'proteolysis involved in cellular protein catabolic process', 'organonitrogen compound catabolic process', 'protein metabolic process', 'proteolysis', 'metal ion binding', 'ubiquitin-dependent protein catabolic process', 'macromolecule modification', 'catalytic activity', 'proteasome-mediated ubiquitin-dependent protein catabolic process', 'macromolecule catabolic process', 'macromolecule metabolic process', 'cellular catabolic process', 'cellular macromolecule catabolic process', 'biological regulation', 'nitrogen compound metabolic process', 'protein modification process', 'cellular metabolic process', 'cation binding', 'cellular protein catabolic process', 'transferase activity', 'modification-dependent protein catabolic process', 'cellular process', 'regulation of cellular process', 'cellular protein modification process', 'positive regulation of biological process', 'catabolic process', 'modification-dependent macromolecule catabolic process', 'organic substance catabolic process', 'binding', 'organonitrogen compound metabolic process', 'primary metabolic process', 'ion binding', 'positive regulation of cellular process', 'regulation of biological process', 'ubiquitin-like protein transferase activity', 'metabolic process', 'protein binding', 'organic substance metabolic process']",,,
110,UBE2G2,NHLRC1,0.3034188034188034,"['protein modification by small protein conjugation or removal', 'protein ubiquitination', 'catalytic activity, acting on a protein', 'regulation of protein localization', 'cellular macromolecule metabolic process', 'ubiquitin-protein transferase activity', 'proteasomal protein catabolic process', 'localization', 'cellular response to stress', 'cellular protein metabolic process', 'protein localization', 'cellular biosynthetic process', 'organic substance biosynthetic process', 'response to stress', 'protein catabolic process', 'cellular macromolecule localization', 'protein modification by small protein conjugation', 'protein polyubiquitination', 'proteolysis involved in cellular protein catabolic process', 'organonitrogen compound catabolic process', 'regulation of macromolecule metabolic process', 'macromolecule biosynthetic process', 'protein metabolic process', 'proteolysis', 'regulation of cellular protein localization', 'cellular protein localization', 'ubiquitin-dependent protein catabolic process', 'response to stimulus', 'macromolecule modification', 'catalytic activity', 'cellular macromolecule biosynthetic process', 'proteasome-mediated ubiquitin-dependent protein catabolic process', 'macromolecule catabolic process', 'macromolecule metabolic process', 'cellular catabolic process', 'cellular macromolecule catabolic process', 'biological regulation', 'nitrogen compound metabolic process', 'macromolecule localization', 'protein modification process', 'regulation of localization', 'cellular metabolic process', 'cellular localization', 'cellular protein catabolic process', 'transferase activity', 'modification-dependent protein catabolic process', 'cellular process', 'regulation of cellular process', 'response to endoplasmic reticulum stress', 'regulation of nitrogen compound metabolic process', 'cellular protein modification process', 'regulation of cellular metabolic process', 'regulation of protein metabolic process', 'catabolic process', 'regulation of cellular localization', 'organic substance catabolic process', 'biosynthetic process', 'modification-dependent macromolecule catabolic process', 'binding', 'organonitrogen compound metabolic process', 'primary metabolic process', 'ion binding', 'regulation of primary metabolic process', 'cellular response to stimulus', 'regulation of biological process', 'ubiquitin-like protein transferase activity', 'metabolic process', 'protein binding', 'organic substance metabolic process', 'regulation of cellular protein metabolic process', 'regulation of metabolic process']",,,
240,OTUB1,EPM2A,,,,,1.0
239,UBE2E1,NHLRC1,,,,,1.0
219,UBE2D3,NHLRC1,,,,,1.0
231,UBE2D1,NHLRC1,,,,,1.0
95,PRKAG3,NHLRC1,0.3168724279835391,"['phosphotransferase activity, alcohol group as acceptor', 'regulation of phosphorylation', 'glucan metabolic process', 'catalytic activity, acting on a protein', 'cellular macromolecule metabolic process', 'carbohydrate metabolic process', 'cellular protein metabolic process', 'cellular biosynthetic process', 'phosphate-containing compound metabolic process', 'organic substance biosynthetic process', 'oxidation-reduction process', 'kinase activity', 'glucan biosynthetic process', 'polysaccharide biosynthetic process', 'cellular carbohydrate biosynthetic process', 'regulation of macromolecule metabolic process', 'regulation of molecular function', 'macromolecule biosynthetic process', 'carbohydrate biosynthetic process', 'protein metabolic process', 'regulation of protein modification process', 'macromolecule modification', 'response to stimulus', 'cellular macromolecule biosynthetic process', 'catalytic activity', 'phosphorylation', 'polysaccharide metabolic process', 'regulation of phosphorus metabolic process', 'regulation of transferase activity', 'macromolecule metabolic process', 'cellular catabolic process', 'cellular glucan metabolic process', 'process utilizing autophagic mechanism', 'biological regulation', 'nitrogen compound metabolic process', 'protein modification process', 'cellular metabolic process', 'transferase activity', 'cellular process', 'protein kinase activity', 'regulation of cellular process', 'regulation of nitrogen compound metabolic process', 'cellular protein modification process', 'regulation of catalytic activity', 'autophagy', 'phosphorus metabolic process', 'generation of precursor metabolites and energy', 'regulation of cellular metabolic process', 'regulation of protein metabolic process', 'catabolic process', 'regulation of protein kinase activity', 'organic substance catabolic process', 'biosynthetic process', 'regulation of phosphate metabolic process', 'binding', 'transferase activity, transferring phosphorus-containing groups', 'glycogen metabolic process', 'regulation of kinase activity', 'organonitrogen compound metabolic process', 'primary metabolic process', 'ion binding', 'glycogen biosynthetic process', 'energy derivation by oxidation of organic compounds', 'cellular polysaccharide metabolic process', 'regulation of primary metabolic process', 'cellular response to stimulus', 'energy reserve metabolic process', 'cellular carbohydrate metabolic process', 'regulation of biological process', 'cellular polysaccharide biosynthetic process', 'protein phosphorylation', 'regulation of protein phosphorylation', 'metabolic process', 'protein binding', 'organic substance metabolic process', 'regulation of cellular protein metabolic process', 'regulation of metabolic process']",,,
85,PILRB,NHLRC1,0.3625,"['positive regulation of nitrogen compound metabolic process', 'phosphotransferase activity, alcohol group as acceptor', 'regulation of phosphorylation', 'positive regulation of cellular protein metabolic process', 'catalytic activity, acting on a protein', 'cellular macromolecule metabolic process', 'cellular protein metabolic process', 'kinase activity', 'phosphate-containing compound metabolic process', 'regulation of macromolecule metabolic process', 'regulation of molecular function', 'protein metabolic process', 'positive regulation of cellular metabolic process', 'regulation of protein modification process', 'macromolecule modification', 'response to stimulus', 'catalytic activity', 'phosphorylation', 'regulation of phosphorus metabolic process', 'regulation of transferase activity', 'macromolecule metabolic process', 'biological regulation', 'nitrogen compound metabolic process', 'protein modification process', 'cellular metabolic process', 'positive regulation of protein modification process', 'transferase activity', 'positive regulation of metabolic process', 'cellular process', 'protein kinase activity', 'regulation of cellular process', 'regulation of nitrogen compound metabolic process', 'cellular protein modification process', 'regulation of catalytic activity', 'phosphorus metabolic process', 'regulation of cellular metabolic process', 'positive regulation of protein metabolic process', 'regulation of protein metabolic process', 'regulation of protein kinase activity', 'positive regulation of biological process', 'regulation of phosphate metabolic process', 'binding', 'transferase activity, transferring phosphorus-containing groups', 'regulation of kinase activity', 'positive regulation of macromolecule metabolic process', 'organonitrogen compound metabolic process', 'primary metabolic process', 'positive regulation of cellular process', 'regulation of primary metabolic process', 'cellular response to stimulus', 'regulation of biological process', 'protein phosphorylation', 'regulation of protein phosphorylation', 'metabolic process', 'protein binding', 'organic substance metabolic process', 'regulation of cellular protein metabolic process', 'regulation of metabolic process']",,,
112,PELI2,NHLRC1,0.3069306930693069,"['protein modification by small protein conjugation or removal', 'positive regulation of nitrogen compound metabolic process', 'regulation of phosphorylation', 'protein ubiquitination', 'catalytic activity, acting on a protein', 'positive regulation of cellular protein metabolic process', 'cellular macromolecule metabolic process', 'ubiquitin-protein transferase activity', 'cellular protein metabolic process', 'cellular biosynthetic process', 'phosphate-containing compound metabolic process', 'organic substance biosynthetic process', 'protein modification by small protein conjugation', 'regulation of macromolecule metabolic process', 'regulation of molecular function', 'gene expression', 'positive regulation of cellular metabolic process', 'macromolecule biosynthetic process', 'protein metabolic process', 'regulation of protein modification process', 'macromolecule modification', 'response to stimulus', 'cellular macromolecule biosynthetic process', 'catalytic activity', 'phosphorylation', 'regulation of phosphorus metabolic process', 'macromolecule metabolic process', 'regulation of gene expression', 'biological regulation', 'nitrogen compound metabolic process', 'protein modification process', 'cellular metabolic process', 'positive regulation of protein modification process', 'transferase activity', 'positive regulation of metabolic process', 'cellular process', 'regulation of cellular process', 'regulation of nitrogen compound metabolic process', 'cellular protein modification process', 'phosphorus metabolic process', 'regulation of cellular metabolic process', 'positive regulation of protein metabolic process', 'regulation of protein metabolic process', 'positive regulation of biological process', 'biosynthetic process', 'regulation of phosphate metabolic process', 'binding', 'positive regulation of macromolecule metabolic process', 'organonitrogen compound metabolic process', 'primary metabolic process', 'positive regulation of cellular process', 'regulation of primary metabolic process', 'cellular response to stimulus', 'regulation of biological process', 'ubiquitin-like protein transferase activity', 'protein phosphorylation', 'metabolic process', 'protein binding', 'organic substance metabolic process', 'regulation of protein phosphorylation', 'regulation of cellular protein metabolic process', 'regulation of metabolic process']",,,
83,PPP2R3C,NHLRC1,0.33519553072625696,"['positive regulation of nitrogen compound metabolic process', 'phosphotransferase activity, alcohol group as acceptor', 'regulation of phosphorylation', 'positive regulation of cellular protein metabolic process', 'catalytic activity, acting on a protein', 'cellular macromolecule metabolic process', 'cellular protein metabolic process', 'kinase activity', 'phosphate-containing compound metabolic process', 'regulation of macromolecule metabolic process', 'regulation of molecular function', 'protein metabolic process', 'positive regulation of cellular metabolic process', 'regulation of protein modification process', 'metal ion binding', 'macromolecule modification', 'response to stimulus', 'catalytic activity', 'phosphorylation', 'regulation of phosphorus metabolic process', 'regulation of transferase activity', 'macromolecule metabolic process', 'biological regulation', 'nitrogen compound metabolic process', 'protein modification process', 'cellular metabolic process', 'cation binding', 'positive regulation of protein modification process', 'transferase activity', 'positive regulation of metabolic process', 'cellular process', 'protein kinase activity', 'regulation of cellular process', 'regulation of nitrogen compound metabolic process', 'cellular protein modification process', 'regulation of catalytic activity', 'phosphorus metabolic process', 'regulation of cellular metabolic process', 'positive regulation of protein metabolic process', 'regulation of protein metabolic process', 'regulation of protein kinase activity', 'positive regulation of biological process', 'regulation of phosphate metabolic process', 'binding', 'transferase activity, transferring phosphorus-containing groups', 'regulation of kinase activity', 'positive regulation of macromolecule metabolic process', 'organonitrogen compound metabolic process', 'primary metabolic process', 'ion binding', 'positive regulation of cellular process', 'regulation of primary metabolic process', 'regulation of biological process', 'protein phosphorylation', 'regulation of protein phosphorylation', 'metabolic process', 'protein binding', 'organic substance metabolic process', 'regulation of cellular protein metabolic process', 'regulation of metabolic process']",,,
119,ZFP91,NHLRC1,0.3686868686868687,"['protein modification by small protein conjugation or removal', 'positive regulation of nitrogen compound metabolic process', 'phosphotransferase activity, alcohol group as acceptor', 'regulation of phosphorylation', 'protein ubiquitination', 'catalytic activity, acting on a protein', 'positive regulation of cellular protein metabolic process', 'cellular macromolecule metabolic process', 'ubiquitin-protein transferase activity', 'cellular protein metabolic process', 'cellular biosynthetic process', 'phosphate-containing compound metabolic process', 'organic substance biosynthetic process', 'kinase activity', 'protein modification by small protein conjugation', 'protein polyubiquitination', 'regulation of macromolecule metabolic process', 'regulation of molecular function', 'gene expression', 'positive regulation of cellular metabolic process', 'macromolecule biosynthetic process', 'protein metabolic process', 'regulation of protein modification process', 'metal ion binding', 'macromolecule modification', 'response to stimulus', 'cellular macromolecule biosynthetic process', 'catalytic activity', 'phosphorylation', 'regulation of phosphorus metabolic process', 'regulation of transferase activity', 'macromolecule metabolic process', 'regulation of gene expression', 'biological regulation', 'nitrogen compound metabolic process', 'protein modification process', 'cellular metabolic process', 'cation binding', 'positive regulation of protein modification process', 'transferase activity', 'positive regulation of metabolic process', 'cellular process', 'protein kinase activity', 'regulation of cellular process', 'regulation of nitrogen compound metabolic process', 'cellular protein modification process', 'regulation of catalytic activity', 'phosphorus metabolic process', 'regulation of cellular metabolic process', 'positive regulation of protein metabolic process', 'regulation of protein metabolic process', 'regulation of protein kinase activity', 'positive regulation of biological process', 'biosynthetic process', 'regulation of phosphate metabolic process', 'binding', 'transferase activity, transferring phosphorus-containing groups', 'regulation of kinase activity', 'positive regulation of macromolecule metabolic process', 'organonitrogen compound metabolic process', 'primary metabolic process', 'ion binding', 'positive regulation of cellular process', 'regulation of primary metabolic process', 'cellular response to stimulus', 'regulation of biological process', 'ubiquitin-like protein transferase activity', 'protein phosphorylation', 'metabolic process', 'regulation of protein phosphorylation', 'organic substance metabolic process', 'regulation of cellular protein metabolic process', 'regulation of metabolic process']",,,
118,ZFAND2A,NHLRC1,0.3225806451612903,"['positive regulation of nitrogen compound metabolic process', 'positive regulation of cellular protein metabolic process', 'cellular macromolecule metabolic process', 'proteasomal protein catabolic process', 'cellular protein metabolic process', 'protein catabolic process', 'proteolysis involved in cellular protein catabolic process', 'organonitrogen compound catabolic process', 'regulation of macromolecule metabolic process', 'protein metabolic process', 'proteolysis', 'positive regulation of cellular metabolic process', 'metal ion binding', 'ubiquitin-dependent protein catabolic process', 'response to stimulus', 'proteasome-mediated ubiquitin-dependent protein catabolic process', 'macromolecule catabolic process', 'cellular catabolic process', 'macromolecule metabolic process', 'cellular macromolecule catabolic process', 'biological regulation', 'nitrogen compound metabolic process', 'cellular metabolic process', 'cation binding', 'cellular protein catabolic process', 'positive regulation of metabolic process', 'modification-dependent protein catabolic process', 'cellular process', 'regulation of cellular process', 'regulation of nitrogen compound metabolic process', 'regulation of protein metabolic process', 'positive regulation of protein metabolic process', 'regulation of cellular metabolic process', 'catabolic process', 'positive regulation of biological process', 'organic substance catabolic process', 'modification-dependent macromolecule catabolic process', 'binding', 'positive regulation of macromolecule metabolic process', 'organonitrogen compound metabolic process', 'primary metabolic process', 'ion binding', 'positive regulation of cellular process', 'regulation of primary metabolic process', 'cellular response to stimulus', 'regulation of biological process', 'metabolic process', 'organic substance metabolic process', 'regulation of cellular protein metabolic process', 'regulation of metabolic process']",,,
88,PPP1R3B,NHLRC1,0.3370165745856354,"['glucan metabolic process', 'catalytic activity, acting on a protein', 'cellular macromolecule metabolic process', 'carbohydrate metabolic process', 'cellular protein metabolic process', 'cellular biosynthetic process', 'phosphate-containing compound metabolic process', 'organic substance biosynthetic process', 'oxidation-reduction process', 'glucan biosynthetic process', 'polysaccharide biosynthetic process', 'cellular carbohydrate biosynthetic process', 'regulation of macromolecule metabolic process', 'regulation of molecular function', 'macromolecule biosynthetic process', 'protein metabolic process', 'carbohydrate biosynthetic process', 'regulation of protein modification process', 'macromolecule modification', 'cellular macromolecule biosynthetic process', 'catalytic activity', 'polysaccharide metabolic process', 'regulation of phosphorus metabolic process', 'macromolecule catabolic process', 'macromolecule metabolic process', 'cellular catabolic process', 'cellular glucan metabolic process', 'biological regulation', 'nitrogen compound metabolic process', 'protein modification process', 'cellular metabolic process', 'cellular process', 'regulation of cellular process', 'regulation of nitrogen compound metabolic process', 'cellular protein modification process', 'regulation of catalytic activity', 'phosphorus metabolic process', 'generation of precursor metabolites and energy', 'regulation of cellular metabolic process', 'regulation of protein metabolic process', 'catabolic process', 'organic substance catabolic process', 'biosynthetic process', 'regulation of phosphate metabolic process', 'binding', 'glycogen metabolic process', 'organonitrogen compound metabolic process', 'primary metabolic process', 'glycogen biosynthetic process', 'energy derivation by oxidation of organic compounds', 'cellular polysaccharide metabolic process', 'regulation of primary metabolic process', 'energy reserve metabolic process', 'cellular carbohydrate metabolic process', 'regulation of biological process', 'cellular polysaccharide biosynthetic process', 'metabolic process', 'protein binding', 'organic substance metabolic process', 'regulation of cellular protein metabolic process', 'regulation of metabolic process']",,,
117,WDFY2,NHLRC1,0.32413793103448274,"['positive regulation of nitrogen compound metabolic process', 'regulation of phosphorylation', 'positive regulation of cellular protein metabolic process', 'cellular macromolecule metabolic process', 'cellular protein metabolic process', 'phosphate-containing compound metabolic process', 'regulation of macromolecule metabolic process', 'protein metabolic process', 'positive regulation of cellular metabolic process', 'regulation of protein modification process', 'metal ion binding', 'macromolecule modification', 'phosphorylation', 'regulation of phosphorus metabolic process', 'macromolecule metabolic process', 'biological regulation', 'nitrogen compound metabolic process', 'protein modification process', 'cellular metabolic process', 'cation binding', 'positive regulation of protein modification process', 'positive regulation of metabolic process', 'regulation of cellular process', 'cellular process', 'regulation of nitrogen compound metabolic process', 'cellular protein modification process', 'phosphorus metabolic process', 'regulation of cellular metabolic process', 'positive regulation of biological process', 'positive regulation of protein metabolic process', 'regulation of protein metabolic process', 'regulation of phosphate metabolic process', 'binding', 'positive regulation of macromolecule metabolic process', 'organonitrogen compound metabolic process', 'primary metabolic process', 'ion binding', 'positive regulation of cellular process', 'regulation of primary metabolic process', 'regulation of biological process', 'protein phosphorylation', 'regulation of protein phosphorylation', 'metabolic process', 'protein binding', 'organic substance metabolic process', 'regulation of cellular protein metabolic process', 'regulation of metabolic process']",,,
116,USP5,NHLRC1,0.3475609756097561,"['protein modification by small protein conjugation or removal', 'positive regulation of nitrogen compound metabolic process', 'positive regulation of cellular protein metabolic process', 'catalytic activity, acting on a protein', 'protein ubiquitination', 'cellular macromolecule metabolic process', 'proteasomal protein catabolic process', 'cellular protein metabolic process', 'protein catabolic process', 'protein modification by small protein conjugation', 'proteolysis involved in cellular protein catabolic process', 'organonitrogen compound catabolic process', 'regulation of macromolecule metabolic process', 'protein metabolic process', 'proteolysis', 'positive regulation of cellular metabolic process', 'metal ion binding', 'ubiquitin-dependent protein catabolic process', 'macromolecule modification', 'catalytic activity', 'proteasome-mediated ubiquitin-dependent protein catabolic process', 'macromolecule catabolic process', 'macromolecule metabolic process', 'cellular catabolic process', 'cellular macromolecule catabolic process', 'biological regulation', 'nitrogen compound metabolic process', 'protein modification process', 'cellular metabolic process', 'cation binding', 'cellular protein catabolic process', 'positive regulation of metabolic process', 'modification-dependent protein catabolic process', 'cellular process', 'regulation of cellular process', 'regulation of nitrogen compound metabolic process', 'cellular protein modification process', 'regulation of protein metabolic process', 'positive regulation of protein metabolic process', 'regulation of cellular metabolic process', 'catabolic process', 'positive regulation of biological process', 'organic substance catabolic process', 'modification-dependent macromolecule catabolic process', 'binding', 'positive regulation of macromolecule metabolic process', 'organonitrogen compound metabolic process', 'primary metabolic process', 'ion binding', 'positive regulation of cellular process', 'regulation of primary metabolic process', 'regulation of biological process', 'metabolic process', 'protein binding', 'organic substance metabolic process', 'regulation of cellular protein metabolic process', 'regulation of metabolic process']",,,
