#fa_symbol	hit_symbol	score	fa_set	fa_iri	hit_iri
FAAP100	C7orf49	0.2	associated_proteins	http://www.ncbi.nlm.nih.gov/gene/80233	http://www.ncbi.nlm.nih.gov/gene/78996
FAAP100	KIAA0825	0.25	associated_proteins	http://www.ncbi.nlm.nih.gov/gene/80233	http://www.ncbi.nlm.nih.gov/gene/285600
FAAP100	PGAP3	0.5	associated_proteins	http://www.ncbi.nlm.nih.gov/gene/80233	http://www.ncbi.nlm.nih.gov/gene/93210
FAAP100	OTUD7B	0.25	associated_proteins	http://www.ncbi.nlm.nih.gov/gene/80233	http://www.ncbi.nlm.nih.gov/gene/56957
FAAP100	MCAT	0.25	associated_proteins	http://www.ncbi.nlm.nih.gov/gene/80233	http://www.ncbi.nlm.nih.gov/gene/27349
FAAP100	NTHL1	0.333333	associated_proteins	http://www.ncbi.nlm.nih.gov/gene/80233	http://www.ncbi.nlm.nih.gov/gene/4913
FAAP100	STAU1	0.2	associated_proteins	http://www.ncbi.nlm.nih.gov/gene/80233	http://www.ncbi.nlm.nih.gov/gene/6780
FAAP100	DPM3	0.333333	associated_proteins	http://www.ncbi.nlm.nih.gov/gene/80233	http://www.ncbi.nlm.nih.gov/gene/54344
FAAP100	RGL2	0.25	associated_proteins	http://www.ncbi.nlm.nih.gov/gene/80233	http://www.ncbi.nlm.nih.gov/gene/5863
FAAP100	MED19	0.2	associated_proteins	http://www.ncbi.nlm.nih.gov/gene/80233	http://www.ncbi.nlm.nih.gov/gene/219541
FAAP100	LRRC41	0.333333	associated_proteins	http://www.ncbi.nlm.nih.gov/gene/80233	http://www.ncbi.nlm.nih.gov/gene/10489
FAAP100	C16orf46	0.5	associated_proteins	http://www.ncbi.nlm.nih.gov/gene/80233	http://www.ncbi.nlm.nih.gov/gene/123775
FAAP100	EMC7	0.25	associated_proteins	http://www.ncbi.nlm.nih.gov/gene/80233	http://www.ncbi.nlm.nih.gov/gene/56851
FAAP100	LRRC47	0.333333	associated_proteins	http://www.ncbi.nlm.nih.gov/gene/80233	http://www.ncbi.nlm.nih.gov/gene/57470
FANCL	TRIM33	0.2	core_complex	http://www.ncbi.nlm.nih.gov/gene/55120	http://www.ncbi.nlm.nih.gov/gene/51592
FANCL	MED14	0.25	core_complex	http://www.ncbi.nlm.nih.gov/gene/55120	http://www.ncbi.nlm.nih.gov/gene/9282
FANCL	CSTF2T	0.25	core_complex	http://www.ncbi.nlm.nih.gov/gene/55120	http://www.ncbi.nlm.nih.gov/gene/23283
FANCL	STAG1	0.2	core_complex	http://www.ncbi.nlm.nih.gov/gene/55120	http://www.ncbi.nlm.nih.gov/gene/10274
FANCL	IGF2BP2	0.333333	core_complex	http://www.ncbi.nlm.nih.gov/gene/55120	http://www.ncbi.nlm.nih.gov/gene/10644
FANCL	TTC33	0.2	core_complex	http://www.ncbi.nlm.nih.gov/gene/55120	http://www.ncbi.nlm.nih.gov/gene/23548
FANCL	SEPHS1	0.2	core_complex	http://www.ncbi.nlm.nih.gov/gene/55120	http://www.ncbi.nlm.nih.gov/gene/22929
UBE2T	MPP7	0.333333	core_complex	http://www.ncbi.nlm.nih.gov/gene/29089	http://www.ncbi.nlm.nih.gov/gene/143098
UBE2T	KANSL2	0.25	core_complex	http://www.ncbi.nlm.nih.gov/gene/29089	http://www.ncbi.nlm.nih.gov/gene/54934
UBE2T	GOLGB1	0.25	core_complex	http://www.ncbi.nlm.nih.gov/gene/29089	http://www.ncbi.nlm.nih.gov/gene/2804
UBE2T	CCDC148	0.2	core_complex	http://www.ncbi.nlm.nih.gov/gene/29089	http://www.ncbi.nlm.nih.gov/gene/130940
UBE2T	CKB	0.5	core_complex	http://www.ncbi.nlm.nih.gov/gene/29089	http://www.ncbi.nlm.nih.gov/gene/1152
UBE2T	TYSND1	0.5	core_complex	http://www.ncbi.nlm.nih.gov/gene/29089	http://www.ncbi.nlm.nih.gov/gene/219743
UBE2T	ILF2	1	core_complex	http://www.ncbi.nlm.nih.gov/gene/29089	http://www.ncbi.nlm.nih.gov/gene/3608
UBE2T	CFAP43	0.5	core_complex	http://www.ncbi.nlm.nih.gov/gene/29089	http://www.ncbi.nlm.nih.gov/gene/80217
UBE2T	TFDP2	0.25	core_complex	http://www.ncbi.nlm.nih.gov/gene/29089	http://www.ncbi.nlm.nih.gov/gene/7029
UBE2T	SLC43A2	0.25	core_complex	http://www.ncbi.nlm.nih.gov/gene/29089	http://www.ncbi.nlm.nih.gov/gene/124935
UBE2T	C12orf76	0.2	core_complex	http://www.ncbi.nlm.nih.gov/gene/29089	http://www.ncbi.nlm.nih.gov/gene/400073
UBE2T	CDR2	0.5	core_complex	http://www.ncbi.nlm.nih.gov/gene/29089	http://www.ncbi.nlm.nih.gov/gene/1039
UBE2T	ULK4	0.5	core_complex	http://www.ncbi.nlm.nih.gov/gene/29089	http://www.ncbi.nlm.nih.gov/gene/54986
UBE2T	ZNF77	0.25	core_complex	http://www.ncbi.nlm.nih.gov/gene/29089	http://www.ncbi.nlm.nih.gov/gene/58492
UBE2T	PDIA6	0.5	core_complex	http://www.ncbi.nlm.nih.gov/gene/29089	http://www.ncbi.nlm.nih.gov/gene/10130
UBE2T	ANKRD9	0.25	core_complex	http://www.ncbi.nlm.nih.gov/gene/29089	http://www.ncbi.nlm.nih.gov/gene/122416
UBE2T	RHOF	0.333333	core_complex	http://www.ncbi.nlm.nih.gov/gene/29089	http://www.ncbi.nlm.nih.gov/gene/54509
UBE2T	DEDD2	0.25	core_complex	http://www.ncbi.nlm.nih.gov/gene/29089	http://www.ncbi.nlm.nih.gov/gene/162989
UBE2T	ZNF675	1	core_complex	http://www.ncbi.nlm.nih.gov/gene/29089	http://www.ncbi.nlm.nih.gov/gene/171392
UBE2T	ZNF680	1	core_complex	http://www.ncbi.nlm.nih.gov/gene/29089	http://www.ncbi.nlm.nih.gov/gene/340252
UBE2T	DHCR24	0.5	core_complex	http://www.ncbi.nlm.nih.gov/gene/29089	http://www.ncbi.nlm.nih.gov/gene/1718
UBE2T	TECPR1	0.333333	core_complex	http://www.ncbi.nlm.nih.gov/gene/29089	http://www.ncbi.nlm.nih.gov/gene/25851
UBE2T	ALS2CR12	0.333333	core_complex	http://www.ncbi.nlm.nih.gov/gene/29089	http://www.ncbi.nlm.nih.gov/gene/130540
UBE2T	TMEM160	1	core_complex	http://www.ncbi.nlm.nih.gov/gene/29089	http://www.ncbi.nlm.nih.gov/gene/54958
UBE2T	MRPL51	0.2	core_complex	http://www.ncbi.nlm.nih.gov/gene/29089	http://www.ncbi.nlm.nih.gov/gene/51258
UBE2T	BUB1	0.2	core_complex	http://www.ncbi.nlm.nih.gov/gene/29089	http://www.ncbi.nlm.nih.gov/gene/699
UBE2T	ANP32A	1	core_complex	http://www.ncbi.nlm.nih.gov/gene/29089	http://www.ncbi.nlm.nih.gov/gene/8125
UBE2T	ATG2A	0.333333	core_complex	http://www.ncbi.nlm.nih.gov/gene/29089	http://www.ncbi.nlm.nih.gov/gene/23130
FANCB	GGT7	0.333333	core_complex	http://www.ncbi.nlm.nih.gov/gene/2187	http://www.ncbi.nlm.nih.gov/gene/2686
FANCB	SEMA6A	0.333333	core_complex	http://www.ncbi.nlm.nih.gov/gene/2187	http://www.ncbi.nlm.nih.gov/gene/57556
FANCB	LARGE1	0.333333	core_complex	http://www.ncbi.nlm.nih.gov/gene/2187	http://www.ncbi.nlm.nih.gov/gene/9215
FANCB	GPR157	0.333333	core_complex	http://www.ncbi.nlm.nih.gov/gene/2187	http://www.ncbi.nlm.nih.gov/gene/80045
FANCB	KCNJ10	0.333333	core_complex	http://www.ncbi.nlm.nih.gov/gene/2187	http://www.ncbi.nlm.nih.gov/gene/3766
FANCB	RBM39	0.25	core_complex	http://www.ncbi.nlm.nih.gov/gene/2187	http://www.ncbi.nlm.nih.gov/gene/9584
FANCB	RHBDF2	0.25	core_complex	http://www.ncbi.nlm.nih.gov/gene/2187	http://www.ncbi.nlm.nih.gov/gene/79651
FANCB	SLC35E2	0.333333	core_complex	http://www.ncbi.nlm.nih.gov/gene/2187	http://www.ncbi.nlm.nih.gov/gene/9906
FANCB	FYCO1	0.333333	core_complex	http://www.ncbi.nlm.nih.gov/gene/2187	http://www.ncbi.nlm.nih.gov/gene/79443
FANCB	PLXND1	0.333333	core_complex	http://www.ncbi.nlm.nih.gov/gene/2187	http://www.ncbi.nlm.nih.gov/gene/23129
FANCB	RNF126	0.25	core_complex	http://www.ncbi.nlm.nih.gov/gene/2187	http://www.ncbi.nlm.nih.gov/gene/55658
FANCB	TMEM134	0.333333	core_complex	http://www.ncbi.nlm.nih.gov/gene/2187	http://www.ncbi.nlm.nih.gov/gene/80194
FANCB	GPAM	0.333333	core_complex	http://www.ncbi.nlm.nih.gov/gene/2187	http://www.ncbi.nlm.nih.gov/gene/57678
FANCC	FCRL4	0.25	core_complex	http://www.ncbi.nlm.nih.gov/gene/2176	http://www.ncbi.nlm.nih.gov/gene/83417
FANCC	GSTA1	0.25	core_complex	http://www.ncbi.nlm.nih.gov/gene/2176	http://www.ncbi.nlm.nih.gov/gene/2938
FANCC	C1orf198	0.2	core_complex	http://www.ncbi.nlm.nih.gov/gene/2176	http://www.ncbi.nlm.nih.gov/gene/84886
FANCC	AMELY	0.25	core_complex	http://www.ncbi.nlm.nih.gov/gene/2176	http://www.ncbi.nlm.nih.gov/gene/266
FANCC	ANXA11	0.25	core_complex	http://www.ncbi.nlm.nih.gov/gene/2176	http://www.ncbi.nlm.nih.gov/gene/311
FANCC	TKTL2	0.25	core_complex	http://www.ncbi.nlm.nih.gov/gene/2176	http://www.ncbi.nlm.nih.gov/gene/84076
FANCC	TOMM5	0.25	core_complex	http://www.ncbi.nlm.nih.gov/gene/2176	http://www.ncbi.nlm.nih.gov/gene/401505
FANCC	WWTR1	0.25	core_complex	http://www.ncbi.nlm.nih.gov/gene/2176	http://www.ncbi.nlm.nih.gov/gene/25937
FANCC	MAPK10	0.25	core_complex	http://www.ncbi.nlm.nih.gov/gene/2176	http://www.ncbi.nlm.nih.gov/gene/5602
FANCC	GSTA2	0.2	core_complex	http://www.ncbi.nlm.nih.gov/gene/2176	http://www.ncbi.nlm.nih.gov/gene/2939
FANCC	PLAGL1	0.25	core_complex	http://www.ncbi.nlm.nih.gov/gene/2176	http://www.ncbi.nlm.nih.gov/gene/5325
FANCC	TGFBR3	0.25	core_complex	http://www.ncbi.nlm.nih.gov/gene/2176	http://www.ncbi.nlm.nih.gov/gene/7049
FANCC	CD163L1	0.25	core_complex	http://www.ncbi.nlm.nih.gov/gene/2176	http://www.ncbi.nlm.nih.gov/gene/283316
FANCC	ALX3	0.25	core_complex	http://www.ncbi.nlm.nih.gov/gene/2176	http://www.ncbi.nlm.nih.gov/gene/257
FANCC	SLC7A8	0.25	core_complex	http://www.ncbi.nlm.nih.gov/gene/2176	http://www.ncbi.nlm.nih.gov/gene/23428
FANCC	DDAH1	0.2	core_complex	http://www.ncbi.nlm.nih.gov/gene/2176	http://www.ncbi.nlm.nih.gov/gene/23576
FANCC	NPHS1	0.25	core_complex	http://www.ncbi.nlm.nih.gov/gene/2176	http://www.ncbi.nlm.nih.gov/gene/4868
FANCC	KRT39	0.25	core_complex	http://www.ncbi.nlm.nih.gov/gene/2176	http://www.ncbi.nlm.nih.gov/gene/390792
FANCC	PCYT1B	0.25	core_complex	http://www.ncbi.nlm.nih.gov/gene/2176	http://www.ncbi.nlm.nih.gov/gene/9468
FANCC	PEG3	0.25	core_complex	http://www.ncbi.nlm.nih.gov/gene/2176	http://www.ncbi.nlm.nih.gov/gene/5178
FANCC	SMC1B	0.2	core_complex	http://www.ncbi.nlm.nih.gov/gene/2176	http://www.ncbi.nlm.nih.gov/gene/27127
FANCA	KDM5C	0.2	core_complex	http://www.ncbi.nlm.nih.gov/gene/2175	http://www.ncbi.nlm.nih.gov/gene/8242
FANCA	CCDC191	0.2	core_complex	http://www.ncbi.nlm.nih.gov/gene/2175	http://www.ncbi.nlm.nih.gov/gene/57577
FANCA	TTLL6	0.2	core_complex	http://www.ncbi.nlm.nih.gov/gene/2175	http://www.ncbi.nlm.nih.gov/gene/284076
FANCA	TMEM161A	0.2	core_complex	http://www.ncbi.nlm.nih.gov/gene/2175	http://www.ncbi.nlm.nih.gov/gene/54929
FANCA	TBCCD1	0.25	core_complex	http://www.ncbi.nlm.nih.gov/gene/2175	http://www.ncbi.nlm.nih.gov/gene/55171
FANCA	DHX57	0.25	core_complex	http://www.ncbi.nlm.nih.gov/gene/2175	http://www.ncbi.nlm.nih.gov/gene/90957
FANCA	HYI	0.25	core_complex	http://www.ncbi.nlm.nih.gov/gene/2175	http://www.ncbi.nlm.nih.gov/gene/81888
FANCA	KIF14	0.2	core_complex	http://www.ncbi.nlm.nih.gov/gene/2175	http://www.ncbi.nlm.nih.gov/gene/9928
FANCA	NUP43	0.25	core_complex	http://www.ncbi.nlm.nih.gov/gene/2175	http://www.ncbi.nlm.nih.gov/gene/348995
FANCA	PDK4	0.25	core_complex	http://www.ncbi.nlm.nih.gov/gene/2175	http://www.ncbi.nlm.nih.gov/gene/5166
FANCA	CLCC1	0.2	core_complex	http://www.ncbi.nlm.nih.gov/gene/2175	http://www.ncbi.nlm.nih.gov/gene/23155
FANCA	ROCK1	0.25	core_complex	http://www.ncbi.nlm.nih.gov/gene/2175	http://www.ncbi.nlm.nih.gov/gene/6093
FANCA	ALDH4A1	0.25	core_complex	http://www.ncbi.nlm.nih.gov/gene/2175	http://www.ncbi.nlm.nih.gov/gene/8659
FANCA	SLC16A1	0.2	core_complex	http://www.ncbi.nlm.nih.gov/gene/2175	http://www.ncbi.nlm.nih.gov/gene/6566
FANCA	PGK2	0.25	core_complex	http://www.ncbi.nlm.nih.gov/gene/2175	http://www.ncbi.nlm.nih.gov/gene/5232
FANCA	GANAB	0.2	core_complex	http://www.ncbi.nlm.nih.gov/gene/2175	http://www.ncbi.nlm.nih.gov/gene/23193
FANCA	ATAD2	0.2	core_complex	http://www.ncbi.nlm.nih.gov/gene/2175	http://www.ncbi.nlm.nih.gov/gene/29028
FANCA	IARS	0.2	core_complex	http://www.ncbi.nlm.nih.gov/gene/2175	http://www.ncbi.nlm.nih.gov/gene/3376
FANCA	ZNF20	0.25	core_complex	http://www.ncbi.nlm.nih.gov/gene/2175	http://www.ncbi.nlm.nih.gov/gene/7568
FANCA	LIG4	0.2	core_complex	http://www.ncbi.nlm.nih.gov/gene/2175	http://www.ncbi.nlm.nih.gov/gene/3981
FANCA	LRRC24	0.25	core_complex	http://www.ncbi.nlm.nih.gov/gene/2175	http://www.ncbi.nlm.nih.gov/gene/441381
FANCA	NUP62CL	0.2	core_complex	http://www.ncbi.nlm.nih.gov/gene/2175	http://www.ncbi.nlm.nih.gov/gene/54830
FANCA	PPIL1	0.25	core_complex	http://www.ncbi.nlm.nih.gov/gene/2175	http://www.ncbi.nlm.nih.gov/gene/51645
FANCA	CYB5RL	0.25	core_complex	http://www.ncbi.nlm.nih.gov/gene/2175	http://www.ncbi.nlm.nih.gov/gene/606495
FANCA	RBM23	0.2	core_complex	http://www.ncbi.nlm.nih.gov/gene/2175	http://www.ncbi.nlm.nih.gov/gene/55147
FANCA	BORCS6	0.2	core_complex	http://www.ncbi.nlm.nih.gov/gene/2175	http://www.ncbi.nlm.nih.gov/gene/54785
FANCA	AIFM1	0.2	core_complex	http://www.ncbi.nlm.nih.gov/gene/2175	http://www.ncbi.nlm.nih.gov/gene/9131
FANCA	PAXIP1	0.25	core_complex	http://www.ncbi.nlm.nih.gov/gene/2175	http://www.ncbi.nlm.nih.gov/gene/22976
FANCA	SPTLC2	0.2	core_complex	http://www.ncbi.nlm.nih.gov/gene/2175	http://www.ncbi.nlm.nih.gov/gene/9517
FANCA	EBPL	0.2	core_complex	http://www.ncbi.nlm.nih.gov/gene/2175	http://www.ncbi.nlm.nih.gov/gene/84650
FANCA	C3orf18	0.2	core_complex	http://www.ncbi.nlm.nih.gov/gene/2175	http://www.ncbi.nlm.nih.gov/gene/51161
FANCA	STMN4	0.2	core_complex	http://www.ncbi.nlm.nih.gov/gene/2175	http://www.ncbi.nlm.nih.gov/gene/81551
FANCA	NDUFAB1	0.25	core_complex	http://www.ncbi.nlm.nih.gov/gene/2175	http://www.ncbi.nlm.nih.gov/gene/4706
FANCA	SMARCD3	0.25	core_complex	http://www.ncbi.nlm.nih.gov/gene/2175	http://www.ncbi.nlm.nih.gov/gene/6604
FANCA	ZFAT	0.2	core_complex	http://www.ncbi.nlm.nih.gov/gene/2175	http://www.ncbi.nlm.nih.gov/gene/57623
FANCA	IL17RD	0.25	core_complex	http://www.ncbi.nlm.nih.gov/gene/2175	http://www.ncbi.nlm.nih.gov/gene/54756
