NIFK-AS1	SLC8A2	0.0531
NIFK-AS1	MISP	0.2123
NIFK-AS1	SLC30A5	0.3676
NIFK-AS1	MTIF2	0.3504
NIFK-AS1	ZSCAN18	0.5584
NIFK-AS1	PCIF1	0.34600000000000003
NIFK-AS1	MARF1	0.506
NIFK-AS1	AP5M1	0.4017
NIFK-AS1	SENP6	0.5161
NIFK-AS1	ZNF75A	0.4913
NIFK-AS1	APPL1	0.2736
NIFK-AS1	KDM4A	0.4644
NIFK-AS1	HHIPL1	0.3368
NIFK-AS1	EIF3D	0.3522
NIFK-AS1	MAPK9	-0.0358
NIFK-AS1	LINC01806	0.0471
NIFK-AS1	RAB21	0.4656
NIFK-AS1	FBXO21	0.467
NIFK-AS1	LOC100506098	0.2246
NIFK-AS1	ATP5PB	0.4127
NIFK-AS1	RNF223	0.0658
NIFK-AS1	PRSS3	-0.3554
NIFK-AS1	ZNF148	0.5486
NIFK-AS1	TMEM35B	0.5856
NIFK-AS1	KCMF1	0.1406
NIFK-AS1	MATR3	0.6027
NIFK-AS1	CD164	0.4881
NIFK-AS1	SRI	0.5357
NIFK-AS1	EIF3E	0.4027
NIFK-AS1	UTP14A	0.3711
NIFK-AS1	PGPEP1	0.2779
NIFK-AS1	FAM120AOS	0.5571
NIFK-AS1	COQ2	0.4616
NIFK-AS1	GDI1	0.5691
NIFK-AS1	DUSP22	0.4036
NIFK-AS1	DDOST	0.2768
NIFK-AS1	DDX1	0.257
NIFK-AS1	IRX4	-0.0657
NIFK-AS1	CADM2	0.0759
NIFK-AS1	DHX8	0.3687
NIFK-AS1	LARP4B	0.5576
NIFK-AS1	INTS14	0.429
NIFK-AS1	CDC42SE2	0.4873
NIFK-AS1	RNPS1	0.4607
NIFK-AS1	NFE2L1	0.5613
NIFK-AS1	KCNH2	0.2784
NIFK-AS1	MKRN2OS	0.2309
NIFK-AS1	GNAI2	0.5915
NIFK-AS1	MMS19	0.5745
NIFK-AS1	MVP	0.466
NIFK-AS1	SBDSP1	0.353
NIFK-AS1	UBFD1	0.6279
NIFK-AS1	TCEA1	0.3973
NIFK-AS1	PTBP3	0.5363
NIFK-AS1	ELOA	0.4113
NIFK-AS1	RAP1B	0.4665
NIFK-AS1	ISCA1	0.4032
NIFK-AS1	MAN2B2	0.5194
NIFK-AS1	GOPC	0.6275
NIFK-AS1	NUDT21	0.545
NIFK-AS1	LOC105376557	0.1751
NIFK-AS1	DDR2	0.2884
NIFK-AS1	CASP2	0.5563
NIFK-AS1	TMEM63C	0.1076
NIFK-AS1	AGR3	0.2531
NIFK-AS1	COX10-AS1	0.6255
NIFK-AS1	FRMD8	0.3706
NIFK-AS1	MRPS16	0.4299
NIFK-AS1	ABCF2	0.4003
NIFK-AS1	CRTAC1	0.3868
NIFK-AS1	OAZ2	0.6211
NIFK-AS1	DOLPP1	0.4014
NIFK-AS1	GLOD4	0.4684
NIFK-AS1	SLC44A4	0.3899
NIFK-AS1	TSPAN3	0.3877
NIFK-AS1	ACTR1A	0.3825
NIFK-AS1	LOC101928844	0.2243
NIFK-AS1	LIMK2	0.446
NIFK-AS1	ABHD17B	0.4823
NIFK-AS1	LOC100507557	0.3619
NIFK-AS1	SETD5	0.542
NIFK-AS1	RNF146	0.5936
NIFK-AS1	PAFAH1B1	0.5155
NIFK-AS1	PAX4	0.0931
NIFK-AS1	SEPT7	0.6154
NIFK-AS1	C7orf43	0.2657
NIFK-AS1	INAFM2	0.2697
NIFK-AS1	RALY-AS1	0.2959
PI4KA	PI4KB	0.7443
PI4KA	OSBPL7	0.4369
PI4KA	UCK2	0.4669
PI4KA	AK2	0.6716
PI4KA	AKT2	0.6142
PI4KA	TAB1	0.5367
PI4KA	UQCRC1	0.5126
PI4KA	UQCRC2	0.4566
PI4KA	UBE2E3	0.5066
PI4KA	YTHDF2	0.5979
PI4KA	SYT13	0.4494
PI4KA	VDAC1	0.4567
PI4KA	MEAF6	0.4956
PI4KA	CUL1	0.6072
PI4KA	KLF11	0.0799
PI4KA	COL8A2	0.6292
PI4KA	ERO1B	-0.0827
PI4KA	MED29	0.4154
PI4KA	LINC01266	0.0868
PI4KA	CNOT10	0.5708
PI4KA	RANBP3	0.6604
PI4KA	B3GALNT2	-0.0657
PI4KA	DLGAP4	0.6537
PI4KA	NIPSNAP1	0.4699
PI4KA	RDH14	0.5576
PI4KA	FBRSL1	0.4517
PI4KA	RNF34	0.7075
PI4KA	PROSER1	0.4972
PI4KA	CLDN4	0.5535
PI4KA	BCAS1	0.134
PI4KA	AMER3	0.13699999999999998
PI4KA	ZNF317	0.6067
PI4KA	TMEM87A	0.4118
PI4KA	ATF6B	0.6653
PI4KA	URGCP	0.7146
PI4KA	ARAF	0.519
PI4KA	THOC5	0.439
PI4KA	GDE1	0.397
PI4KA	PPM1G	0.4593
PI4KA	S1PR5	-0.0648
PI4KA	SLC8A2	0.2691
PI4KA	SLC30A5	0.3931
PI4KA	CSNK1E	0.4929
PI4KA	MTIF2	0.1953
PI4KA	ARFGAP1	0.4531
PI4KA	ZSCAN18	0.5494
PI4KA	PCIF1	0.5823
PI4KA	MARF1	0.3967
PI4KA	EIF5B	0.2487
PI4KA	ZNF75A	0.5112
PI4KA	APPL1	0.1575
PI4KA	KDM4A	0.6513
PI4KA	EIF3D	0.3335
PI4KA	DCAF11	0.2265
PI4KA	MAPK9	0.0669
PI4KA	LINC01806	-0.1011
PI4KA	FBXO21	0.4801
PI4KA	PRC1-AS1	0.0846
PI4KA	LOC100506098	0.1638
PI4KA	IRF2BP2	0.4597
PI4KA	RNF223	0.2303
PI4KA	PRSS3	-0.3864
PI4KA	SLC6A17	0.4428
PI4KA	KCMF1	-0.039
PI4KA	MATR3	0.5002
PI4KA	PTDSS1	0.1644
PI4KA	UTP14A	0.3454
PI4KA	PGPEP1	0.5368
PI4KA	FAM120AOS	0.4502
PI4KA	BCR	0.7808
PI4KA	GDI1	0.6918
PI4KA	DCAF5	0.7464
PI4KA	DDOST	0.2529
PI4KA	DDX1	0.3358
PI4KA	IRX4	0.0803
PI4KA	DHX8	0.6367
PI4KA	AREL1	0.6228
PI4KA	INTS14	0.4843
PI4KA	CDC42SE2	0.379
PI4KA	PLEKHM2	0.6809
PI4KA	RNPS1	0.5686
PI4KA	NFE2L1	0.7417
PI4KA	KCNH2	0.5441
PI4KA	ABCC8	0.35200000000000004
PI4KA	KCNJ11	0.3846
PI4KA	PPP1R37	0.7347
PI4KA	RPS6KA6	0.3986
PI4KA	MKRN2OS	0.15
PI4KA	GNAI2	0.7382
PI4KA	MMS19	0.7224
PI4KA	RAB2A	0.3059
PI4KA	MVP	0.6172
PI4KA	SBDSP1	0.2633
PI4KA	UBFD1	0.667
PI4KA	DPAGT1	0.557
PI4KA	PTBP3	0.5227
PI4KA	ELOA	0.3335
PI4KA	HNF1A	0.5276
PI4KA	SLC16A1-AS1	0.3806
PI4KA	ISCA1	0.3128
PI4KA	MAN2B2	0.624
PI4KA	RBBP7	0.4439
PI4KA	LOC105376557	0.0649
PI4KA	WWP2	0.6367
PI4KA	DDR2	0.4297
PI4KA	RALYL	0.3418
PI4KA	CASP2	0.6352
PI4KA	TMEM63C	0.3932
PI4KA	COX10-AS1	0.5698
PI4KA	ABCF2	0.6593
PI4KA	OAZ2	0.7089
PI4KA	DOLPP1	0.4883
PI4KA	GLOD4	0.5203
PI4KA	TSPAN3	0.5762
PI4KA	TXNDC12	0.3488
PI4KA	NOMO1	0.3043
PI4KA	ACTR1A	0.7192
PI4KA	RMDN3	0.4672
PI4KA	LOC101928844	0.1658
PI4KA	ATP6V1FNB	0.3188
PI4KA	LIMK2	0.5981
PI4KA	INA	0.4473
PI4KA	ABHD17B	0.555
PI4KA	SETD5	0.6399
PI4KA	RNF146	0.6006
PI4KA	PAFAH1B1	0.6071
PI4KA	PAK1	0.5111
PI4KA	LINC00106	0.4193
PI4KA	SEPT7	0.6916
PI4KA	C7orf43	0.6419
PI4KB	OSBPL7	0.4909
PI4KB	UCK2	0.5107
PI4KB	AK2	0.7027
PI4KB	AKT2	0.7481
PI4KB	TAB1	0.7843
PI4KB	UQCRC2	0.6017
PI4KB	UBE2E3	0.7025
PI4KB	GGPS1	0.5896
PI4KB	YTHDF2	0.6866
PI4KB	VDAC1	0.5328
PI4KB	MEAF6	0.6152
PI4KB	CUL1	0.6795
PI4KB	SRP14-AS1	0.505
PI4KB	SHROOM3	0.5607
PI4KB	ERO1B	0.047
PI4KB	MED29	0.6718
PI4KB	CNOT10	0.7581
PI4KB	RANBP3	0.7153
PI4KB	B3GALNT2	0.1303
PI4KB	DLGAP4	0.611
PI4KB	NIPSNAP1	0.6006
PI4KB	RDH14	0.611
PI4KB	FBRSL1	0.5233
PI4KB	ELOVL1	0.7398
PI4KB	RNF34	0.7335
PI4KB	PROSER1	0.4706
PI4KB	HID1	0.4215
PI4KB	CLDN4	0.6412
PI4KB	BCAS1	0.2489
PI4KB	AMER3	0.2022
PI4KB	ZNF317	0.7442
PI4KB	TMEM87A	0.5888
PI4KB	ATF6B	0.8142
PI4KB	NDUFV2-AS1	0.4236
PI4KB	URGCP	0.7614
PI4KB	ARAF	0.7526
PI4KB	PDLIM5	0.4686
PI4KB	THOC5	0.6994
PI4KB	PPM1G	0.5168
PI4KB	CNBP	0.3691
PI4KB	SLC8A2	0.1415
PI4KB	SLC30A5	0.4064
PI4KB	CSNK1E	0.6078
PI4KB	MTIF2	0.4953
PI4KB	ARFGAP1	0.5399
PI4KB	ZSCAN18	0.7313
PI4KB	PCIF1	0.7797
PI4KB	MARF1	0.6223
PI4KB	AP5M1	0.5756
PI4KB	EIF5B	0.3253
PI4KB	SENP6	0.6289
PI4KB	ZNF75A	0.647
PI4KB	APPL1	0.3892
PI4KB	KDM4A	0.6005
PI4KB	EIF3D	0.5055
PI4KB	MAPK9	0.0568
PI4KB	RAB21	0.5688
PI4KB	FBXO21	0.6327
PI4KB	PRC1-AS1	0.1817
PI4KB	LOC100506098	0.0742
PI4KB	ATP5PB	0.5571
PI4KB	ZNF148	0.4173
PI4KB	TMEM35B	0.7617
PI4KB	KCMF1	0.2896
PI4KB	MATR3	0.6138
PI4KB	SRI	0.6131
PI4KB	EIF3E	0.3329
PI4KB	PTDSS1	0.2661
PI4KB	UTP14A	0.5278
PI4KB	FAM120AOS	0.6899
PI4KB	GDI1	0.6953
PI4KB	DUSP22	0.5378
PI4KB	DCAF5	0.7981
PI4KB	DDOST	0.3594
PI4KB	DDX1	0.4527
PI4KB	IRX4	0.0595
PI4KB	DHX8	0.6815
PI4KB	TMEM179B	0.7013
PI4KB	BLK	0.2418
PI4KB	AREL1	0.5878
PI4KB	LARP4B	0.7443
PI4KB	INTS14	0.7020000000000001
PI4KB	CDC42SE2	0.4478
PI4KB	PLEKHM2	0.8513
PI4KB	RNPS1	0.7136
PI4KB	NFE2L1	0.7209
PI4KB	ABCC8	0.2762
PI4KB	KCNJ11	0.4116
PI4KB	PPP1R37	0.7936
PI4KB	RPS6KA6	0.3552
PI4KB	ANKRD18A	0.4909
PI4KB	GNAI2	0.7213
PI4KB	LINC00939	0.1397
PI4KB	MMS19	0.8276
PI4KB	RAB2A	0.3927
PI4KB	SBDSP1	0.4792
PI4KB	UBFD1	0.5913
PI4KB	TCEA1	0.3969
PI4KB	DPAGT1	0.4239
PI4KB	PTBP3	0.5623
PI4KB	ELOA	0.5595
PI4KB	HNF1A	0.5811
PI4KB	RAP1B	0.5963
PI4KB	SLC16A1-AS1	0.2248
PI4KB	MAN2B2	0.7421
PI4KB	GOPC	0.6322
PI4KB	RASGRF1	0.3014
PI4KB	NUDT21	0.6248
PI4KB	RBBP7	0.5839
PI4KB	WWP2	0.8294
PI4KB	CASP2	0.73
PI4KB	TMEM63C	0.2211
PI4KB	COX10-AS1	0.5429999999999999
PI4KB	FRMD8	0.6617
PI4KB	MRPS16	0.5502
PI4KB	ABCF2	0.6456
PI4KB	OAZ2	0.7107
PI4KB	DOLPP1	0.4588
PI4KB	GLOD4	0.5609
PI4KB	TSPAN3	0.5134
PI4KB	NOMO1	0.2512
PI4KB	ACTR1A	0.7387
PI4KB	RMDN3	0.669
PI4KB	LIMK2	0.5957
PI4KB	DENND6A	0.6677
PI4KB	ABHD17B	0.5871
PI4KB	LOC100507557	0.2622
PI4KB	SETD5	0.6096
PI4KB	RNF146	0.7339
PI4KB	PAFAH1B1	0.703
PI4KB	PAK1	0.6577
PI4KB	LINC00106	0.4038
PI4KB	SEPT7	0.6659
PI4KB	C7orf43	0.5915
PI4KB	INAFM2	0.4475
OSBPL7	TEX43	-0.1176
OSBPL7	AK2	0.4133
OSBPL7	KBTBD11-OT1	0.1378
OSBPL7	AKT2	0.4311
OSBPL7	TAB1	0.3763
OSBPL7	SYT13	0.1405
OSBPL7	VDAC1	-0.0162
OSBPL7	SMIM2-AS1	0.1452
OSBPL7	LOC105371907	0.1076
OSBPL7	NAPSA	0.5228
OSBPL7	CUL1	0.0965
OSBPL7	KLF11	-0.0992
OSBPL7	SRP14-AS1	0.5096
OSBPL7	SHROOM3	0.0815
OSBPL7	DEPTOR	0.1131
OSBPL7	CNOT10	0.3123
OSBPL7	RANBP3	0.2572
OSBPL7	NIPSNAP1	0.2463
OSBPL7	FBRSL1	0.2979
OSBPL7	ELOVL1	0.2549
OSBPL7	PROSER1	0.1158
OSBPL7	HID1	0.4348
OSBPL7	CLDN4	0.0526
OSBPL7	BCAS1	0.2448
OSBPL7	ZNF317	0.2163
OSBPL7	ATF6B	0.4484
OSBPL7	URGCP	0.4942
OSBPL7	ARAF	0.2685
OSBPL7	PDLIM5	0.0652
OSBPL7	THOC5	0.1779
OSBPL7	PPM1G	-0.0323
OSBPL7	CNBP	-0.114
OSBPL7	S1PR5	0.2322
OSBPL7	SLC8A2	0.1053
OSBPL7	MISP	0.1691
OSBPL7	CSNK1E	0.3142
OSBPL7	ARFGAP1	0.4599
OSBPL7	ZSCAN18	0.4405
OSBPL7	PCIF1	0.2704
OSBPL7	MARF1	0.171
OSBPL7	KDM4A	0.2791
OSBPL7	LINC01806	-0.1638
OSBPL7	RAB21	0.0103
OSBPL7	FBXO21	0.1571
OSBPL7	MUC3A	0.1733
OSBPL7	LOC100506098	0.1535
OSBPL7	RNF223	0.0657
OSBPL7	PRSS3	-0.2624
OSBPL7	TMEM35B	0.2774
OSBPL7	MCIDAS	0.2615
OSBPL7	ACY3	0.2693
OSBPL7	MATR3	0.0927
OSBPL7	SYTL2	0.281
OSBPL7	SRI	0.0705
OSBPL7	LOC101929536	0.4976
OSBPL7	PDX1	0.4012
OSBPL7	PGPEP1	0.2819
OSBPL7	GAU1	0.0646
OSBPL7	COQ2	-0.037000000000000005
OSBPL7	GDI1	0.3866
OSBPL7	DUSP22	0.1382
OSBPL7	DCAF5	0.3976
OSBPL7	IRX4	-0.0692
OSBPL7	DHX8	0.0877
OSBPL7	TMEM179B	0.2129
OSBPL7	BLK	0.2684
OSBPL7	AREL1	0.3052
OSBPL7	LARP4B	0.2839
OSBPL7	NEUROD1	0.1965
OSBPL7	CDC42SE2	-0.064
OSBPL7	RNPS1	0.17600000000000002
OSBPL7	ABCC8	0.3019
OSBPL7	PPP1R37	0.4828
OSBPL7	RPS6KA6	0.064
OSBPL7	MKRN2OS	0.0668
OSBPL7	ANKRD18A	0.361
OSBPL7	LINC00939	0.0605
OSBPL7	MMS19	0.4726
OSBPL7	CASP16P	0.1403
OSBPL7	MVP	0.1202
OSBPL7	MPPE1	0.3699
OSBPL7	SBDSP1	0.0674
OSBPL7	TCEA1	0.0457
OSBPL7	DPAGT1	0.2426
OSBPL7	PTBP3	0.0367
OSBPL7	HNF1A	0.5063
OSBPL7	SLC16A1-AS1	0.1014
OSBPL7	LOC101927708	0.1174
OSBPL7	MAN2B2	0.3771
OSBPL7	RBBP7	0.0947
OSBPL7	LOC105376557	0.1052
OSBPL7	WWP2	0.3664
OSBPL7	DDR2	0.0106
OSBPL7	CASP2	0.3536
OSBPL7	TMEM63C	0.3908
OSBPL7	AGR3	-0.0123
OSBPL7	COX10-AS1	0.4044
OSBPL7	OAZ2	0.3167
OSBPL7	STMND1	-0.1127
OSBPL7	DOLPP1	0.4258
OSBPL7	GLOD4	0.2403
OSBPL7	SLC44A4	0.2478
OSBPL7	TSPAN3	0.0923
OSBPL7	LINC02535	0.1956
OSBPL7	ACTR1A	0.3255
OSBPL7	RMDN3	0.1075
OSBPL7	LOC101928844	0.2814
OSBPL7	LINC01842	0.0903
OSBPL7	LIMK2	0.1607
OSBPL7	CD6	0.2871
OSBPL7	ABHD17B	0.1307
OSBPL7	SETD5	0.425
OSBPL7	LOC101928881	0.1746
OSBPL7	PAFAH1B1	0.2089
OSBPL7	PAK1	0.2652
OSBPL7	PAX4	0.1823
OSBPL7	SEPT7	0.1796
OSBPL7	C7orf43	0.4597
OSBPL7	NOSTRIN	0.135
OSBPL7	INAFM2	0.3744
OSBPL7	RALY-AS1	0.10800000000000001
TEX43	AK2	0.0304
TEX43	KBTBD11-OT1	0.0601
TEX43	UQCRC1	-0.0896
TEX43	SYT13	0.1752
TEX43	VDAC1	-0.0071
TEX43	SMIM2-AS1	-0.1256
TEX43	LOC105371907	-0.0786
TEX43	CUL1	0.0855
TEX43	SHROOM3	0.0505
TEX43	DLGAP4	0.0295
TEX43	NIPSNAP1	0.0064
TEX43	ELOVL1	-0.0743
TEX43	PROSER1	-0.040999999999999995
TEX43	HID1	-0.1714
TEX43	CLDN4	0.0175
TEX43	BCAS1	0.0081
TEX43	TMEM87A	0.0468
TEX43	ATF6B	-0.0641
TEX43	NDUFV2-AS1	0.0178
TEX43	ARAF	-0.0499
TEX43	CNBP	0.0564
TEX43	MISP	0.0335
TEX43	MTIF2	-0.0715
TEX43	ZSCAN18	0.064
TEX43	AP5M1	0.0234
TEX43	EIF5B	0.0834
TEX43	SENP6	0.0902
TEX43	KDM4A	-0.0019
TEX43	DKFZP434K028	0.0344
TEX43	HHIPL1	0.0789
TEX43	DCAF11	-0.0931
TEX43	LINC01806	0.0184
TEX43	MUC3A	-0.0174
TEX43	PRC1-AS1	-0.0643
TEX43	LOC100506098	0.0792
TEX43	ATP5PB	-0.0015
TEX43	RNF223	0.057999999999999996
TEX43	PRSS3	-0.0338
TEX43	MCIDAS	-0.0494
TEX43	ACY3	-0.0101
TEX43	CD164	-0.0016
TEX43	SYTL2	-0.0023
TEX43	SRI	-0.0349
TEX43	LOC101929536	-0.1787
TEX43	PDX1	0.043
TEX43	PGPEP1	-0.0202
TEX43	GAU1	-0.018000000000000002
TEX43	FAM120AOS	-0.0247
TEX43	COQ2	0.0102
TEX43	GDI1	0.0708
TEX43	DUSP22	0.0072
TEX43	CADM2	0.1316
TEX43	TMEM179B	-0.0022
TEX43	AREL1	-0.0723
TEX43	NEUROD1	0.1345
TEX43	CDC42SE2	-0.0197
TEX43	PLEKHM2	0.0111
TEX43	NFE2L1	0.0914
TEX43	RPS6KA6	0.0865
TEX43	MKRN2OS	-0.1067
TEX43	ANKRD18A	0.0507
TEX43	GNAI2	0.0115
TEX43	CASP16P	-0.0613
TEX43	MVP	-0.0037
TEX43	SBDSP1	0.025
TEX43	TCEA1	-0.0354
TEX43	PTBP3	0.0055
TEX43	HNF1A	-0.0627
TEX43	LOC101927708	0.1097
TEX43	MAN2B2	-0.0091
TEX43	WWP2	-0.0534
TEX43	DDR2	0.0246
TEX43	CASP2	-0.0461
TEX43	TMEM63C	0.0239
TEX43	AGR3	0.0716
TEX43	CRTAC1	0.0949
TEX43	OAZ2	0.0509
TEX43	STMND1	-0.0051
TEX43	DOLPP1	-0.0482
TEX43	GLOD4	-0.0901
TEX43	SLC44A4	-0.0091
TEX43	TSPAN3	0.0415
TEX43	LINC02535	-0.0541
TEX43	ACTR1A	-0.086
TEX43	LOC101928844	-0.1101
TEX43	LINC01842	0.0601
TEX43	LIMK2	0.0828
TEX43	DENND6A	-0.018000000000000002
TEX43	LOC101928881	-0.0326
TEX43	RNF146	0.065
TEX43	PAFAH1B1	0.0169
TEX43	PAK1	-0.0628
TEX43	PAX4	0.0165
TEX43	SEPT7	0.0659
TEX43	C7orf43	-0.0334
TEX43	INAFM2	0.0286
TEX43	TSSK1B	0.0941
TEX43	RALY-AS1	-0.0453
UMOD	ERO1B	0.3367
UMOD	LINC00671	0.0615
UMOD	DCAF11	0.2559
UMOD	PRSS3	-0.0628
UMOD	GPHA2	-0.0815
UMOD	ABCC8	-0.1793
UMOD	KCNJ11	0.1685
UMOD	ELOA	0.111
UMOD	REG1B	0.0344
UMOD	SYCN	0.0973
UCK2	AK2	0.6887
UCK2	AKT2	0.6501
UCK2	TAB1	0.601
UCK2	UQCRC2	0.5872
UCK2	UBE2E3	0.5848
UCK2	YTHDF2	0.7493
UCK2	VDAC1	0.7796
UCK2	MEAF6	0.45899999999999996
UCK2	LOC105371907	0.006
UCK2	NAPSA	-0.0671
UCK2	CUL1	0.7207
UCK2	UBE2J1	0.5442
UCK2	SRP14-AS1	0.1083
UCK2	LRRC34	0.1218
UCK2	SHROOM3	0.4462
UCK2	ERO1B	-0.0622
UCK2	LINC01266	-0.0457
UCK2	CNOT10	0.5518
UCK2	RANBP3	0.7825
UCK2	B3GALNT2	0.3055
UCK2	MCTS1	0.6421
UCK2	NIPSNAP1	0.4718
UCK2	RDH14	0.6329
UCK2	ELOVL1	0.6874
UCK2	RNF34	0.6245
UCK2	PROSER1	0.6728
UCK2	HID1	0.1369
UCK2	CLDN4	0.5814
UCK2	ZNF317	0.7436
UCK2	TMEM87A	0.7961
UCK2	ATF6B	0.5649
UCK2	URGCP	0.5114
UCK2	THOC5	0.6453
UCK2	PPM1G	0.6948
UCK2	S1PR5	-0.3943
UCK2	SLC8A2	-0.0059
UCK2	MISP	0.1885
UCK2	SLC30A5	0.5287
UCK2	CSNK1E	0.6051
UCK2	MTIF2	0.402
UCK2	ARFGAP1	0.4876
UCK2	ZSCAN18	0.4282
UCK2	PCIF1	0.6312
UCK2	MARF1	0.4964
UCK2	EIF5B	0.6063
UCK2	SENP6	0.5845
UCK2	ZNF75A	0.4353
UCK2	APPL1	0.5948
UCK2	KDM4A	0.3401
UCK2	HHIPL1	0.4188
UCK2	EIF3D	0.6449
UCK2	MAPK9	0.0472
UCK2	LINC01806	0.1021
UCK2	RAB21	0.7024
UCK2	FBXO21	0.4341
UCK2	MUC3A	0.3754
UCK2	IRF2BP2	0.2544
UCK2	PRSS3	-0.4247
UCK2	ACY3	-0.5246
UCK2	MATR3	0.6591
UCK2	EIF3E	0.5336
UCK2	PTDSS1	0.4744
UCK2	UTP14A	0.6974
UCK2	COQ2	0.6341
UCK2	BCR	0.6073
UCK2	GDI1	0.5871
UCK2	DCAF5	0.6742
UCK2	DDOST	0.4264
UCK2	DDX1	0.6428
UCK2	IRX4	0.16899999999999998
UCK2	CADM2	0.037000000000000005
UCK2	DHX8	0.6990000000000001
UCK2	TMEM179B	0.6711
UCK2	AREL1	0.4046
UCK2	LARP4B	0.6598
UCK2	INTS14	0.6503
UCK2	CDC42SE2	0.6427
UCK2	RNPS1	0.8303
UCK2	NFE2L1	0.6538
UCK2	KCNH2	0.2238
UCK2	APOBEC2	0.5362
UCK2	PPP1R37	0.5926
UCK2	RPS6KA6	0.2316
UCK2	MMS19	0.6055
UCK2	MVP	0.8002
UCK2	SBDSP1	0.6482
UCK2	UBFD1	0.6498
UCK2	TCEA1	0.3999
UCK2	DPAGT1	0.5253
UCK2	PTBP3	0.7348
UCK2	ELOA	0.722
UCK2	RAP1B	0.738
UCK2	SLC16A1-AS1	0.3084
UCK2	GOPC	0.4037
UCK2	RASGRF1	0.1249
UCK2	NUDT21	0.6416
UCK2	RBBP7	0.6318
UCK2	LOC105376557	0.0783
UCK2	DDR2	0.46299999999999997
UCK2	CASP2	0.5671
UCK2	TMEM63C	-0.0809
UCK2	AGR3	0.2037
UCK2	COX10-AS1	0.46299999999999997
UCK2	FRMD8	0.7595
UCK2	MRPS16	0.7863
UCK2	ABCF2	0.7916
UCK2	DOLPP1	0.3504
UCK2	GLOD4	0.6216
UCK2	SLC44A4	0.4565
UCK2	TSPAN3	0.5456
UCK2	TXNDC12	0.6303
UCK2	NOMO1	0.4269
UCK2	RMDN3	0.7772
UCK2	LOC101928844	0.0869
UCK2	LIMK2	0.7358
UCK2	ABHD17B	0.6745
UCK2	LOC100507557	0.0502
UCK2	SETD5	0.5489999999999999
UCK2	LOC101928881	0.0222
UCK2	RNF146	0.4342
UCK2	PAFAH1B1	0.6064
UCK2	PAX4	0.1008
UCK2	LINC00106	0.2251
UCK2	C7orf43	0.4279
UCK2	INAFM2	0.3786
AK2	KBTBD11-OT1	0.1389
AK2	AKT2	0.727
AK2	TAB1	0.6148
AK2	UQCRC2	0.6125
AK2	UBE2E3	0.6339
AK2	GGPS1	0.6478
AK2	YTHDF2	0.7609999999999999
AK2	SYT13	0.2904
AK2	VDAC1	0.6892
AK2	MEAF6	0.4902
AK2	LOC105371907	0.1437
AK2	NAPSA	0.2491
AK2	CUL1	0.6335
AK2	UBE2J1	0.4137
AK2	KLF11	0.0903
AK2	COL8A2	0.4138
AK2	SRP14-AS1	0.3494
AK2	ERO1B	-0.055
AK2	DEPTOR	0.4701
AK2	MED29	0.5754
AK2	CNOT10	0.6753
AK2	RANBP3	0.7965
AK2	B3GALNT2	0.0656
AK2	MCTS1	0.7407
AK2	NIPSNAP1	0.5232
AK2	RDH14	0.5853
AK2	ELOVL1	0.7215
AK2	RNF34	0.7373
AK2	PROSER1	0.6758
AK2	HID1	0.2789
AK2	CLDN4	0.5078
AK2	BCAS1	0.0421
AK2	AMER3	0.08900000000000001
AK2	ZNF317	0.7306
AK2	TMEM87A	0.6175
AK2	ATF6B	0.7132
AK2	URGCP	0.7142
AK2	ARAF	0.6457
AK2	PDLIM5	0.40700000000000003
AK2	PPM1G	0.5769
AK2	CNBP	0.37799999999999995
AK2	S1PR5	-0.2115
AK2	SLC8A2	-0.0425
AK2	MISP	0.2649
AK2	SLC30A5	0.5694
AK2	CSNK1E	0.5907
AK2	MTIF2	0.3936
AK2	ARFGAP1	0.6809
AK2	MARF1	0.4654
AK2	EIF5B	0.4941
AK2	SENP6	0.6405
AK2	ZNF75A	0.6575
AK2	APPL1	0.3236
AK2	KDM4A	0.5498
AK2	EIF3D	0.525
AK2	MAPK9	-0.0105
AK2	LINC01806	0.0444
AK2	RAB21	0.6256
AK2	FBXO21	0.4742
AK2	MUC3A	0.3931
AK2	LOC100506098	0.0959
AK2	IRF2BP2	0.3993
AK2	RNF223	0.1337
AK2	PRSS3	-0.4394
AK2	ACY3	-0.23399999999999999
AK2	MATR3	0.6376
AK2	SYTL2	0.4335
AK2	SRI	0.5523
AK2	EIF3E	0.3954
AK2	PTDSS1	0.2997
AK2	LOC101929536	0.2235
AK2	UTP14A	0.5481
AK2	PDX1	0.5438
AK2	PGPEP1	0.4548
AK2	GAU1	0.1498
AK2	GPHA2	-0.5706
AK2	COQ2	0.5584
AK2	GDI1	0.6771
AK2	DCAF5	0.7868
AK2	DDOST	0.4812
AK2	DDX1	0.4752
AK2	TMEM179B	0.6389
AK2	AREL1	0.6066
AK2	LARP4B	0.6899
AK2	INTS14	0.6369
AK2	NEUROD1	0.327
AK2	CDC42SE2	0.5621
AK2	RNPS1	0.7609
AK2	NFE2L1	0.7317
AK2	KCNH2	0.4119
AK2	ABCC8	0.2636
AK2	KCNJ11	0.3219
AK2	PPP1R37	0.7195
AK2	MKRN2OS	0.1769
AK2	ANKRD18A	0.4729
AK2	MMS19	0.7387
AK2	MVP	0.7284
AK2	SBDSP1	0.4672
AK2	UBFD1	0.7693
AK2	TCEA1	0.3749
AK2	DPAGT1	0.6066
AK2	PTBP3	0.643
AK2	ELOA	0.5844
